/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/dask/dataframe/__init__.py:31: FutureWarning: The legacy Dask DataFrame implementation is deprecated and will be removed in a future version. Set the configuration option `dataframe.query-planning` to `True` or None to enable the new Dask Dataframe implementation and silence this warning.
  warnings.warn(
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/xarray_schema/__init__.py:1: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import DistributionNotFound, get_distribution
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/utils.py:434: FutureWarning: Importing read_text from `anndata` is deprecated. Import anndata.io.read_text instead.
  warnings.warn(msg, FutureWarning)
Running Unseeded (Random)
/hpc/group/yizhanglab/vk93/micromamba-envs/envs/codex-sthd/lib/python3.10/site-packages/anndata/_core/aligned_df.py:68: ImplicitModificationWarning: Transforming to str index.
  warnings.warn("Transforming to str index.", ImplicitModificationWarning)
/hpc/group/yizhanglab/vk93/sthd-codex/run_exp.py:105: FutureWarning: In the future, the default backend for leiden will be igraph instead of leidenalg.

 To achieve the future defaults please pass: flavor="igraph" and n_iterations=2.  directed must also be False to work with igraph's implementation.
  sc.tl.leiden(adata, resolution=1.0, key_added='vgae_leiden')
Building cKDTree for instant spatial querying...
Calculating rigid partitions...
Extracting 64 patches with halo...
  0%|          | 0/64 [00:00<?, ?it/s]  2%|▏         | 1/64 [00:00<00:23,  2.65it/s]  3%|▎         | 2/64 [00:00<00:22,  2.70it/s]  5%|▍         | 3/64 [00:01<00:21,  2.82it/s]  6%|▋         | 4/64 [00:01<00:20,  2.96it/s]  8%|▊         | 5/64 [00:01<00:19,  2.96it/s]  9%|▉         | 6/64 [00:02<00:19,  3.00it/s] 11%|█         | 7/64 [00:02<00:18,  3.05it/s] 12%|█▎        | 8/64 [00:02<00:17,  3.12it/s] 14%|█▍        | 9/64 [00:02<00:17,  3.17it/s] 16%|█▌        | 10/64 [00:03<00:16,  3.21it/s] 17%|█▋        | 11/64 [00:03<00:16,  3.17it/s] 19%|█▉        | 12/64 [00:03<00:16,  3.13it/s] 20%|██        | 13/64 [00:04<00:16,  3.10it/s] 22%|██▏       | 14/64 [00:04<00:15,  3.17it/s] 23%|██▎       | 15/64 [00:04<00:15,  3.14it/s] 25%|██▌       | 16/64 [00:05<00:15,  3.15it/s] 27%|██▋       | 17/64 [00:05<00:14,  3.23it/s] 28%|██▊       | 18/64 [00:05<00:14,  3.20it/s] 30%|██▉       | 19/64 [00:06<00:14,  3.21it/s] 31%|███▏      | 20/64 [00:06<00:13,  3.23it/s] 33%|███▎      | 21/64 [00:06<00:13,  3.24it/s] 34%|███▍      | 22/64 [00:07<00:13,  3.23it/s] 36%|███▌      | 23/64 [00:07<00:12,  3.18it/s] 38%|███▊      | 24/64 [00:07<00:14,  2.85it/s] 39%|███▉      | 25/64 [00:08<00:15,  2.56it/s] 41%|████      | 26/64 [00:08<00:14,  2.71it/s] 42%|████▏     | 27/64 [00:08<00:13,  2.82it/s] 44%|████▍     | 28/64 [00:09<00:12,  2.84it/s] 45%|████▌     | 29/64 [00:09<00:12,  2.91it/s] 47%|████▋     | 30/64 [00:09<00:11,  2.96it/s] 48%|████▊     | 31/64 [00:10<00:11,  2.93it/s] 50%|█████     | 32/64 [00:10<00:10,  3.03it/s] 52%|█████▏    | 33/64 [00:10<00:10,  3.06it/s] 53%|█████▎    | 34/64 [00:11<00:09,  3.08it/s] 55%|█████▍    | 35/64 [00:11<00:09,  3.12it/s] 56%|█████▋    | 36/64 [00:11<00:08,  3.21it/s] 58%|█████▊    | 37/64 [00:12<00:08,  3.22it/s] 59%|█████▉    | 38/64 [00:12<00:08,  3.00it/s] 61%|██████    | 39/64 [00:12<00:08,  3.06it/s] 62%|██████▎   | 40/64 [00:13<00:07,  3.10it/s] 64%|██████▍   | 41/64 [00:13<00:07,  3.00it/s] 66%|██████▌   | 42/64 [00:13<00:07,  3.05it/s] 67%|██████▋   | 43/64 [00:14<00:06,  3.10it/s] 69%|██████▉   | 44/64 [00:14<00:06,  3.17it/s] 70%|███████   | 45/64 [00:14<00:06,  3.14it/s] 72%|███████▏  | 46/64 [00:15<00:05,  3.15it/s] 73%|███████▎  | 47/64 [00:15<00:05,  3.19it/s] 75%|███████▌  | 48/64 [00:15<00:05,  3.10it/s] 77%|███████▋  | 49/64 [00:16<00:05,  2.84it/s] 78%|███████▊  | 50/64 [00:16<00:05,  2.71it/s] 80%|███████▉  | 51/64 [00:16<00:05,  2.60it/s] 81%|████████▏ | 52/64 [00:17<00:04,  2.55it/s] 83%|████████▎ | 53/64 [00:17<00:04,  2.47it/s] 84%|████████▍ | 54/64 [00:18<00:04,  2.48it/s] 86%|████████▌ | 55/64 [00:18<00:03,  2.46it/s] 88%|████████▊ | 56/64 [00:19<00:03,  2.43it/s] 89%|████████▉ | 57/64 [00:19<00:02,  2.56it/s] 91%|█████████ | 58/64 [00:19<00:02,  2.71it/s] 92%|█████████▏| 59/64 [00:20<00:01,  2.85it/s] 94%|█████████▍| 60/64 [00:20<00:01,  2.96it/s] 95%|█████████▌| 61/64 [00:20<00:00,  3.05it/s] 97%|█████████▋| 62/64 [00:20<00:00,  3.06it/s] 98%|█████████▊| 63/64 [00:21<00:00,  3.16it/s]100%|██████████| 64/64 [00:21<00:00,  3.17it/s]100%|██████████| 64/64 [00:21<00:00,  2.97it/s]
Iter 0 | Total: 56.1200 | LL: -52.9507 | CE: 10.5646
Iter 5 | Total: 26.7457 | LL: -23.8117 | CE: 9.7798
Iter 6 | Total: 25.7571 | LL: -22.8148 | CE: 9.8075
Iter 7 | Total: 24.8837 | LL: -21.9188 | CE: 9.8830
Iter 8 | Total: 24.1101 | LL: -21.1078 | CE: 10.0079
Iter 9 | Total: 23.4289 | LL: -20.3740 | CE: 10.1830
Iter 10 | Total: 22.8346 | LL: -19.7122 | CE: 10.4081
Iter 11 | Total: 22.3232 | LL: -19.1185 | CE: 10.6822
Iter 12 | Total: 21.8917 | LL: -18.5907 | CE: 11.0034
Iter 13 | Total: 21.5378 | LL: -18.1270 | CE: 11.3693
Iter 14 | Total: 21.2578 | LL: -17.7247 | CE: 11.7772
Iter 15 | Total: 21.0462 | LL: -17.3791 | CE: 12.2238
Iter 16 | Total: 20.8958 | LL: -17.0841 | CE: 12.7056
Iter 17 | Total: 20.7984 | LL: -16.8328 | CE: 13.2187
Iter 18 | Total: 20.7452 | LL: -16.6177 | CE: 13.7585
Iter 19 | Total: 20.7285 | LL: -16.4324 | CE: 14.3205
Iter 20 | Total: 20.7415 | LL: -16.2716 | CE: 14.8999
Iter 21 | Total: 20.7790 | LL: -16.1312 | CE: 15.4926
Iter 22 | Total: 20.8365 | LL: -16.0081 | CE: 16.0946
Iter 23 | Total: 20.9103 | LL: -15.8997 | CE: 16.7021
Iter 24 | Total: 20.9972 | LL: -15.8040 | CE: 17.3109
Iter 25 | Total: 21.0943 | LL: -15.7191 | CE: 17.9174
Iter 26 | Total: 21.1992 | LL: -15.6438 | CE: 18.5182
Iter 27 | Total: 21.3098 | LL: -15.5767 | CE: 19.1105
Iter 28 | Total: 21.4244 | LL: -15.5168 | CE: 19.6919
Iter 29 | Total: 21.5413 | LL: -15.4632 | CE: 20.2604
Iter 0 | Total: 41.0864 | LL: -37.9397 | CE: 10.4891
Iter 1 | Total: 34.4097 | LL: -31.2894 | CE: 10.4010
Iter 2 | Total: 31.0199 | LL: -27.9412 | CE: 10.2623
Iter 3 | Total: 29.0308 | LL: -25.9839 | CE: 10.1561
Iter 4 | Total: 27.6441 | LL: -24.6158 | CE: 10.0945
Iter 5 | Total: 26.5569 | LL: -23.5335 | CE: 10.0779
Iter 6 | Total: 25.6496 | LL: -22.6174 | CE: 10.1071
Iter 7 | Total: 24.8680 | LL: -21.8131 | CE: 10.1828
Iter 8 | Total: 24.1857 | LL: -21.0939 | CE: 10.3060
Iter 9 | Total: 23.5895 | LL: -20.4465 | CE: 10.4769
Iter 10 | Total: 23.0718 | LL: -19.8632 | CE: 10.6954
Iter 11 | Total: 22.6271 | LL: -19.3389 | CE: 10.9608
Iter 12 | Total: 22.2512 | LL: -18.8696 | CE: 11.2719
Iter 13 | Total: 21.9398 | LL: -18.4518 | CE: 11.6269
Iter 14 | Total: 21.6886 | LL: -18.0815 | CE: 12.0237
Iter 15 | Total: 21.4930 | LL: -17.7550 | CE: 12.4600
Iter 16 | Total: 21.3482 | LL: -17.4684 | CE: 12.9326
Iter 17 | Total: 21.2492 | LL: -17.2177 | CE: 13.4383
Iter 18 | Total: 21.1903 | LL: -16.9985 | CE: 13.9727
Iter 19 | Total: 21.1657 | LL: -16.8064 | CE: 14.5313
Iter 20 | Total: 21.1702 | LL: -16.6375 | CE: 15.1090
Iter 21 | Total: 21.1992 | LL: -16.4888 | CE: 15.7014
Iter 22 | Total: 21.2490 | LL: -16.3580 | CE: 16.3036
Iter 23 | Total: 21.3163 | LL: -16.2431 | CE: 16.9109
Iter 24 | Total: 21.3980 | LL: -16.1425 | CE: 17.5180
Iter 25 | Total: 21.4909 | LL: -16.0548 | CE: 18.1205
Iter 26 | Total: 21.5925 | LL: -15.9783 | CE: 18.7142
Iter 27 | Total: 21.7005 | LL: -15.9116 | CE: 19.2962
Iter 28 | Total: 21.8128 | LL: -15.8534 | CE: 19.8646
Iter 29 | Total: 21.9280 | LL: -15.8025 | CE: 20.4183
Iter 0 | Total: 52.2666 | LL: -49.1615 | CE: 10.3505
Iter 1 | Total: 39.7993 | LL: -36.7134 | CE: 10.2863
Iter 2 | Total: 34.0871 | LL: -31.0375 | CE: 10.1654
Iter 3 | Total: 31.1466 | LL: -28.1297 | CE: 10.0563
Iter 4 | Total: 29.3381 | LL: -26.3466 | CE: 9.9716
Iter 5 | Total: 28.0165 | LL: -25.0423 | CE: 9.9142
Iter 6 | Total: 26.9304 | LL: -23.9644 | CE: 9.8866
Iter 7 | Total: 25.9816 | LL: -23.0144 | CE: 9.8907
Iter 8 | Total: 25.1308 | LL: -22.1525 | CE: 9.9279
Iter 9 | Total: 24.3623 | LL: -21.3625 | CE: 9.9994
Iter 10 | Total: 23.6694 | LL: -20.6376 | CE: 10.1059
Iter 11 | Total: 23.0488 | LL: -19.9745 | CE: 10.2478
Iter 12 | Total: 22.4989 | LL: -19.3713 | CE: 10.4253
Iter 13 | Total: 22.0192 | LL: -18.8277 | CE: 10.6382
Iter 14 | Total: 21.6092 | LL: -18.3435 | CE: 10.8858
Iter 15 | Total: 21.2670 | LL: -17.9170 | CE: 11.1668
Iter 16 | Total: 20.9887 | LL: -17.5450 | CE: 11.4792
Iter 17 | Total: 20.7687 | LL: -17.2225 | CE: 11.8206
Iter 18 | Total: 20.6007 | LL: -16.9442 | CE: 12.1882
Iter 19 | Total: 20.4777 | LL: -16.7041 | CE: 12.5788
Iter 20 | Total: 20.3931 | LL: -16.4963 | CE: 12.9892
Iter 21 | Total: 20.3406 | LL: -16.3157 | CE: 13.4164
Iter 22 | Total: 20.3150 | LL: -16.1576 | CE: 13.8579
Iter 23 | Total: 20.3118 | LL: -16.0184 | CE: 14.3111
Iter 24 | Total: 20.3273 | LL: -15.8952 | CE: 14.7735
Iter 25 | Total: 20.3585 | LL: -15.7856 | CE: 15.2429
Iter 26 | Total: 20.4029 | LL: -15.6878 | CE: 15.7169
Iter 27 | Total: 20.4584 | LL: -15.6003 | CE: 16.1934
Iter 28 | Total: 20.5230 | LL: -15.5218 | CE: 16.6706
Iter 29 | Total: 20.5953 | LL: -15.4512 | CE: 17.1469
Iter 0 | Total: 44.8246 | LL: -41.7446 | CE: 10.2667
Iter 1 | Total: 36.5958 | LL: -33.5426 | CE: 10.1773
Iter 2 | Total: 32.4454 | LL: -29.4342 | CE: 10.0373
Iter 3 | Total: 30.0133 | LL: -27.0353 | CE: 9.9266
Iter 4 | Total: 28.3160 | LL: -25.3590 | CE: 9.8568
Iter 5 | Total: 26.9713 | LL: -24.0219 | CE: 9.8315
Iter 6 | Total: 25.8314 | LL: -22.8758 | CE: 9.8521
Iter 7 | Total: 24.8377 | LL: -21.8619 | CE: 9.9192
Iter 8 | Total: 23.9652 | LL: -20.9551 | CE: 10.0336
Iter 9 | Total: 23.2014 | LL: -20.1428 | CE: 10.1954
Iter 10 | Total: 22.5370 | LL: -19.4158 | CE: 10.4042
Iter 11 | Total: 21.9635 | LL: -18.7659 | CE: 10.6586
Iter 12 | Total: 21.4745 | LL: -18.1875 | CE: 10.9566
Iter 13 | Total: 21.0655 | LL: -17.6770 | CE: 11.2951
Iter 14 | Total: 20.7336 | LL: -17.2323 | CE: 11.6710
Iter 15 | Total: 20.4743 | LL: -16.8500 | CE: 12.0810
Iter 16 | Total: 20.2807 | LL: -16.5242 | CE: 12.5216
Iter 17 | Total: 20.1442 | LL: -16.2474 | CE: 12.9892
Iter 18 | Total: 20.0555 | LL: -16.0116 | CE: 13.4796
Iter 19 | Total: 20.0064 | LL: -15.8097 | CE: 13.9888
Iter 20 | Total: 19.9897 | LL: -15.6359 | CE: 14.5128
Iter 21 | Total: 19.9996 | LL: -15.4853 | CE: 15.0478
Iter 22 | Total: 20.0313 | LL: -15.3541 | CE: 15.5904
Iter 23 | Total: 20.0805 | LL: -15.2394 | CE: 16.1369
Iter 24 | Total: 20.1436 | LL: -15.1385 | CE: 16.6839
Iter 25 | Total: 20.2177 | LL: -15.0493 | CE: 17.2280
Iter 26 | Total: 20.3002 | LL: -14.9703 | CE: 17.7665
Iter 27 | Total: 20.3890 | LL: -14.8999 | CE: 18.2969
Iter 28 | Total: 20.4821 | LL: -14.8370 | CE: 18.8173
Iter 29 | Total: 20.5783 | LL: -14.7805 | CE: 19.3259
Iter 0 | Total: 50.0341 | LL: -46.9195 | CE: 10.3820
Iter 1 | Total: 38.7810 | LL: -35.6884 | CE: 10.3087
Iter 2 | Total: 33.4940 | LL: -30.4391 | CE: 10.1830
Iter 3 | Total: 30.6526 | LL: -27.6359 | CE: 10.0557
Iter 4 | Total: 28.8493 | LL: -25.8674 | CE: 9.9399
Iter 5 | Total: 27.5187 | LL: -24.5675 | CE: 9.8373
Iter 6 | Total: 26.4320 | LL: -23.5079 | CE: 9.7468
Iter 7 | Total: 25.4912 | LL: -22.5907 | CE: 9.6681
Iter 8 | Total: 24.6504 | LL: -21.7697 | CE: 9.6025
Iter 9 | Total: 23.8876 | LL: -21.0218 | CE: 9.5528
Iter 10 | Total: 23.1930 | LL: -20.3363 | CE: 9.5224
Iter 11 | Total: 22.5636 | LL: -19.7091 | CE: 9.5151
Iter 12 | Total: 21.9993 | LL: -19.1390 | CE: 9.5342
Iter 13 | Total: 21.5004 | LL: -18.6257 | CE: 9.5823
Iter 14 | Total: 21.0665 | LL: -18.1682 | CE: 9.6608
Iter 15 | Total: 20.6958 | LL: -17.7648 | CE: 9.7700
Iter 16 | Total: 20.3854 | LL: -17.4127 | CE: 9.9090
Iter 17 | Total: 20.1312 | LL: -17.1083 | CE: 10.0763
Iter 18 | Total: 19.9280 | LL: -16.8471 | CE: 10.2696
Iter 19 | Total: 19.7697 | LL: -16.6239 | CE: 10.4862
Iter 20 | Total: 19.6501 | LL: -16.4331 | CE: 10.7232
Iter 21 | Total: 19.5628 | LL: -16.2695 | CE: 10.9776
Iter 22 | Total: 19.5023 | LL: -16.1283 | CE: 11.2466
Iter 23 | Total: 19.4639 | LL: -16.0057 | CE: 11.5274
Iter 24 | Total: 19.4437 | LL: -15.8984 | CE: 11.8177
Iter 25 | Total: 19.4386 | LL: -15.8040 | CE: 12.1153
Iter 26 | Total: 19.4461 | LL: -15.7205 | CE: 12.4185
Iter 27 | Total: 19.4641 | LL: -15.6463 | CE: 12.7259
Iter 28 | Total: 19.4909 | LL: -15.5801 | CE: 13.0360
Iter 29 | Total: 19.5250 | LL: -15.5207 | CE: 13.3478
Iter 0 | Total: 35.5612 | LL: -32.4420 | CE: 10.3976
Iter 1 | Total: 31.5711 | LL: -28.4751 | CE: 10.3199
Iter 2 | Total: 29.1842 | LL: -26.1239 | CE: 10.2012
Iter 3 | Total: 27.5473 | LL: -24.5049 | CE: 10.1412
Iter 4 | Total: 26.2942 | LL: -23.2455 | CE: 10.1623
Iter 5 | Total: 25.2754 | LL: -22.1943 | CE: 10.2705
Iter 6 | Total: 24.4220 | LL: -21.2820 | CE: 10.4665
Iter 7 | Total: 23.6993 | LL: -20.4749 | CE: 10.7481
Iter 8 | Total: 23.0865 | LL: -19.7533 | CE: 11.1106
Iter 9 | Total: 22.5674 | LL: -19.1029 | CE: 11.5482
Iter 10 | Total: 22.1326 | LL: -18.5164 | CE: 12.0540
Iter 11 | Total: 21.7806 | LL: -17.9943 | CE: 12.6210
Iter 12 | Total: 21.5120 | LL: -17.5394 | CE: 13.2422
Iter 13 | Total: 21.3239 | LL: -17.1506 | CE: 13.9107
Iter 14 | Total: 21.2083 | LL: -16.8221 | CE: 14.6204
Iter 15 | Total: 21.1548 | LL: -16.5453 | CE: 15.3652
Iter 16 | Total: 21.1529 | LL: -16.3113 | CE: 16.1386
Iter 17 | Total: 21.1924 | LL: -16.1124 | CE: 16.9334
Iter 18 | Total: 21.2643 | LL: -15.9422 | CE: 17.7404
Iter 19 | Total: 21.3605 | LL: -15.7957 | CE: 18.5495
Iter 20 | Total: 21.4745 | LL: -15.6691 | CE: 19.3513
Iter 21 | Total: 21.6010 | LL: -15.5594 | CE: 20.1387
Iter 22 | Total: 21.7359 | LL: -15.4640 | CE: 20.9062
Iter 23 | Total: 21.8760 | LL: -15.3810 | CE: 21.6500
Iter 24 | Total: 22.0186 | LL: -15.3084 | CE: 22.3674
Iter 25 | Total: 22.1618 | LL: -15.2447 | CE: 23.0567
Iter 26 | Total: 22.3041 | LL: -15.1887 | CE: 23.7178
Iter 27 | Total: 22.4445 | LL: -15.1393 | CE: 24.3508
Iter 28 | Total: 22.5824 | LL: -15.0954 | CE: 24.9566
Iter 29 | Total: 22.7175 | LL: -15.0565 | CE: 25.5366
Iter 0 | Total: 46.0609 | LL: -42.9554 | CE: 10.3517
Iter 1 | Total: 36.9343 | LL: -33.8537 | CE: 10.2689
Iter 2 | Total: 32.5523 | LL: -29.5099 | CE: 10.1413
Iter 3 | Total: 30.1261 | LL: -27.1147 | CE: 10.0378
Iter 4 | Total: 28.5109 | LL: -25.5190 | CE: 9.9728
Iter 5 | Total: 27.2577 | LL: -24.2724 | CE: 9.9509
Iter 6 | Total: 26.1965 | LL: -23.2043 | CE: 9.9741
Iter 7 | Total: 25.2654 | LL: -22.2522 | CE: 10.0440
Iter 8 | Total: 24.4406 | LL: -21.3922 | CE: 10.1614
Iter 9 | Total: 23.7101 | LL: -20.6120 | CE: 10.3269
Iter 10 | Total: 23.0654 | LL: -19.9034 | CE: 10.5398
Iter 11 | Total: 22.5004 | LL: -19.2606 | CE: 10.7992
Iter 12 | Total: 22.0122 | LL: -18.6812 | CE: 11.1033
Iter 13 | Total: 21.6003 | LL: -18.1654 | CE: 11.4497
Iter 14 | Total: 21.2634 | LL: -17.7128 | CE: 11.8355
Iter 15 | Total: 20.9975 | LL: -17.3202 | CE: 12.2575
Iter 16 | Total: 20.7959 | LL: -16.9823 | CE: 12.7119
Iter 17 | Total: 20.6510 | LL: -16.6926 | CE: 13.1948
Iter 18 | Total: 20.5545 | LL: -16.4440 | CE: 13.7017
Iter 19 | Total: 20.4985 | LL: -16.2301 | CE: 14.2281
Iter 20 | Total: 20.4760 | LL: -16.0450 | CE: 14.7699
Iter 21 | Total: 20.4810 | LL: -15.8840 | CE: 15.3234
Iter 22 | Total: 20.5087 | LL: -15.7432 | CE: 15.8850
Iter 23 | Total: 20.5549 | LL: -15.6195 | CE: 16.4514
Iter 24 | Total: 20.6162 | LL: -15.5104 | CE: 17.0193
Iter 25 | Total: 20.6894 | LL: -15.4138 | CE: 17.5855
Iter 26 | Total: 20.7722 | LL: -15.3279 | CE: 18.1474
Iter 27 | Total: 20.8621 | LL: -15.2514 | CE: 18.7024
Iter 28 | Total: 20.9573 | LL: -15.1828 | CE: 19.2483
Iter 29 | Total: 21.0561 | LL: -15.1211 | CE: 19.7832
Iter 0 | Total: 52.7194 | LL: -49.6374 | CE: 10.2735
Iter 1 | Total: 40.8600 | LL: -37.8032 | CE: 10.1893
Iter 2 | Total: 35.0240 | LL: -32.0138 | CE: 10.0340
Iter 3 | Total: 31.8255 | LL: -28.8595 | CE: 9.8867
Iter 4 | Total: 29.8020 | LL: -26.8726 | CE: 9.7647
Iter 5 | Total: 28.3296 | LL: -25.4275 | CE: 9.6737
Iter 6 | Total: 27.1414 | LL: -24.2570 | CE: 9.6145
Iter 7 | Total: 26.1215 | LL: -23.2457 | CE: 9.5858
Iter 8 | Total: 25.2189 | LL: -22.3428 | CE: 9.5871
Iter 9 | Total: 24.4143 | LL: -21.5287 | CE: 9.6188
Iter 10 | Total: 23.7004 | LL: -20.7958 | CE: 9.6820
Iter 11 | Total: 23.0702 | LL: -20.1368 | CE: 9.7779
Iter 12 | Total: 22.5170 | LL: -19.5449 | CE: 9.9069
Iter 13 | Total: 22.0369 | LL: -19.0162 | CE: 10.0688
Iter 14 | Total: 21.6276 | LL: -18.5488 | CE: 10.2626
Iter 15 | Total: 21.2858 | LL: -18.1398 | CE: 10.4866
Iter 16 | Total: 21.0067 | LL: -17.7852 | CE: 10.7384
Iter 17 | Total: 20.7843 | LL: -17.4796 | CE: 11.0156
Iter 18 | Total: 20.6115 | LL: -17.2169 | CE: 11.3151
Iter 19 | Total: 20.4808 | LL: -16.9905 | CE: 11.6342
Iter 20 | Total: 20.3853 | LL: -16.7942 | CE: 11.9701
Iter 21 | Total: 20.3189 | LL: -16.6228 | CE: 12.3205
Iter 22 | Total: 20.2770 | LL: -16.4719 | CE: 12.6835
Iter 23 | Total: 20.2555 | LL: -16.3383 | CE: 13.0572
Iter 24 | Total: 20.2514 | LL: -16.2193 | CE: 13.4401
Iter 25 | Total: 20.2621 | LL: -16.1130 | CE: 13.8306
Iter 26 | Total: 20.2857 | LL: -16.0175 | CE: 14.2274
Iter 27 | Total: 20.3204 | LL: -15.9317 | CE: 14.6290
Iter 28 | Total: 20.3645 | LL: -15.8542 | CE: 15.0342
Iter 29 | Total: 20.4166 | LL: -15.7842 | CE: 15.4416
Iter 0 | Total: 55.5257 | LL: -52.4051 | CE: 10.4019
Iter 1 | Total: 40.9893 | LL: -37.8874 | CE: 10.3397
Iter 2 | Total: 34.6048 | LL: -31.5362 | CE: 10.2286
Iter 3 | Total: 31.5169 | LL: -28.4783 | CE: 10.1289
Iter 4 | Total: 29.7503 | LL: -26.7352 | CE: 10.0503
Iter 5 | Total: 28.5243 | LL: -25.5264 | CE: 9.9931
Iter 6 | Total: 27.5279 | LL: -24.5409 | CE: 9.9565
Iter 7 | Total: 26.6395 | LL: -23.6574 | CE: 9.9405
Iter 8 | Total: 25.8177 | LL: -22.8338 | CE: 9.9464
Iter 9 | Total: 25.0529 | LL: -22.0601 | CE: 9.9757
Iter 10 | Total: 24.3453 | LL: -21.3363 | CE: 10.0302
Iter 11 | Total: 23.6965 | LL: -20.6631 | CE: 10.1112
Iter 12 | Total: 23.1082 | LL: -20.0422 | CE: 10.2199
Iter 13 | Total: 22.5827 | LL: -19.4757 | CE: 10.3566
Iter 14 | Total: 22.1225 | LL: -18.9662 | CE: 10.5211
Iter 15 | Total: 21.7277 | LL: -18.5140 | CE: 10.7124
Iter 16 | Total: 21.3965 | LL: -18.1177 | CE: 10.9294
Iter 17 | Total: 21.1251 | LL: -17.7738 | CE: 11.1707
Iter 18 | Total: 20.9079 | LL: -17.4775 | CE: 11.4346
Iter 19 | Total: 20.7383 | LL: -17.2225 | CE: 11.7192
Iter 20 | Total: 20.6090 | LL: -17.0021 | CE: 12.0228
Iter 21 | Total: 20.5136 | LL: -16.8105 | CE: 12.3437
Iter 22 | Total: 20.4468 | LL: -16.6426 | CE: 12.6805
Iter 23 | Total: 20.4042 | LL: -16.4947 | CE: 13.0317
Iter 24 | Total: 20.3826 | LL: -16.3638 | CE: 13.3959
Iter 25 | Total: 20.3790 | LL: -16.2475 | CE: 13.7717
Iter 26 | Total: 20.3911 | LL: -16.1438 | CE: 14.1575
Iter 27 | Total: 20.4166 | LL: -16.0511 | CE: 14.5518
Iter 28 | Total: 20.4538 | LL: -15.9680 | CE: 14.9528
Iter 29 | Total: 20.5008 | LL: -15.8932 | CE: 15.3588
Iter 0 | Total: 42.0247 | LL: -38.9319 | CE: 10.3092
Iter 1 | Total: 35.7173 | LL: -32.6525 | CE: 10.2159
Iter 2 | Total: 32.2643 | LL: -29.2468 | CE: 10.0584
Iter 3 | Total: 30.0974 | LL: -27.1150 | CE: 9.9416
Iter 4 | Total: 28.4994 | LL: -25.5355 | CE: 9.8799
Iter 5 | Total: 27.1902 | LL: -24.2285 | CE: 9.8721
Iter 6 | Total: 26.0674 | LL: -23.0923 | CE: 9.9168
Iter 7 | Total: 25.0944 | LL: -22.0906 | CE: 10.0128
Iter 8 | Total: 24.2546 | LL: -21.2070 | CE: 10.1586
Iter 9 | Total: 23.5342 | LL: -20.4288 | CE: 10.3515
Iter 10 | Total: 22.9206 | LL: -19.7443 | CE: 10.5877
Iter 11 | Total: 22.4036 | LL: -19.1444 | CE: 10.8638
Iter 12 | Total: 21.9752 | LL: -18.6223 | CE: 11.1762
Iter 13 | Total: 21.6290 | LL: -18.1722 | CE: 11.5225
Iter 14 | Total: 21.3577 | LL: -17.7875 | CE: 11.9005
Iter 15 | Total: 21.1524 | LL: -17.4600 | CE: 12.3082
Iter 16 | Total: 21.0036 | LL: -17.1806 | CE: 12.7433
Iter 17 | Total: 20.9021 | LL: -16.9413 | CE: 13.2029
Iter 18 | Total: 20.8398 | LL: -16.7349 | CE: 13.6831
Iter 19 | Total: 20.8099 | LL: -16.5561 | CE: 14.1795
Iter 20 | Total: 20.8066 | LL: -16.4003 | CE: 14.6876
Iter 21 | Total: 20.8250 | LL: -16.2640 | CE: 15.2032
Iter 22 | Total: 20.8611 | LL: -16.1443 | CE: 15.7226
Iter 23 | Total: 20.9113 | LL: -16.0387 | CE: 16.2419
Iter 24 | Total: 20.9726 | LL: -15.9453 | CE: 16.7576
Iter 25 | Total: 21.0423 | LL: -15.8622 | CE: 17.2669
Iter 26 | Total: 21.1183 | LL: -15.7881 | CE: 17.7672
Iter 27 | Total: 21.1990 | LL: -15.7219 | CE: 18.2571
Iter 28 | Total: 21.2832 | LL: -15.6625 | CE: 18.7358
Iter 29 | Total: 21.3699 | LL: -15.6090 | CE: 19.2030
Iter 0 | Total: 37.7650 | LL: -34.6503 | CE: 10.3822
Iter 1 | Total: 33.1352 | LL: -30.0486 | CE: 10.2885
Iter 2 | Total: 30.2809 | LL: -27.2486 | CE: 10.1079
Iter 3 | Total: 28.3282 | LL: -25.3419 | CE: 9.9541
Iter 4 | Total: 26.8644 | LL: -23.9081 | CE: 9.8543
Iter 5 | Total: 25.7000 | LL: -22.7565 | CE: 9.8118
Iter 6 | Total: 24.7393 | LL: -21.7914 | CE: 9.8263
Iter 7 | Total: 23.9314 | LL: -20.9618 | CE: 9.8987
Iter 8 | Total: 23.2478 | LL: -20.2388 | CE: 10.0301
Iter 9 | Total: 22.6690 | LL: -19.6029 | CE: 10.2204
Iter 10 | Total: 22.1792 | LL: -19.0389 | CE: 10.4674
Iter 11 | Total: 21.7663 | LL: -18.5362 | CE: 10.7671
Iter 12 | Total: 21.4239 | LL: -18.0895 | CE: 11.1149
Iter 13 | Total: 21.1498 | LL: -17.6981 | CE: 11.5057
